id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
1952;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;David Watson;masculino;Boleto
1953;Rio de Jameiro;Pedro Souza;Smartphone Samsung Galaxy;Tyler Schneider;masculino;PIX
1954;Florianopolis;Gabriela Santos;Fone de Ouvido Sony;Lewis Johnson;masculino;Boleto
1955;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;James Walko;masculino;Boleto
1956;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Cynthia Atkinson;feminino;cartão de Credito
1957;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Johnny Addington;masculino;cartão de Credito
1958;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Lucia Reed;feminino;Dinheiro
1959;Porto Alegre;Mariana Gomes;Smartwatch;Mike Jones;masculino;Dinheiro
1960;Rio de Jameiro;Juliana Almeida;Tablet Apple Ipad;Rose Campbell;feminino;PIX
1961;São Paulo;Lucas Pereira;Smartwatch;Sonya Slaughter;feminino;cartão de Credito
1962;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Sharon Slaughter;feminino;Dinheiro
1963;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Mohammed Kendall;masculino;Boleto
1964;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiriom;Retta Coughlin;feminino;Dinheiro
1965;Florianopolis;Gabriela Santos;Fone de Ouvido Sony;Lloyd Brookman;masculino;PIX
1966;Florianopolis;Gabriela Santos;Tablet Apple Ipad;Nettie Brockhaus;feminino;cartão de Credito
1967;Rio de Jameiro;Pedro Souza;Smartwatch;James Obrien;masculino;Boleto
1968;Rio de Jameiro;Pedro Souza;Smartwatch;Maggie Wheeler;feminino;cartão de Credito
1969;Florianopolis;Gabriela Santos;Tablet Apple Ipad;Amy Stewart;feminino;cartão de Credito
1970;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Melissa Nicholson;feminino;cartão de Credito
1971;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Lloyd Blando;masculino;cartão de Credito
1972;Belo Horizonte;Fernanda Costa;Smartwatch;Charles Lee;masculino;Dinheiro
1973;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Ann Mitchell;feminino;PIX
1974;São Paulo;Lucas Pereira;Smartwatch;Cecelia Hickey;feminino;Boleto
1975;Florianopolis;Gabriela Santos;Smartwatch;Tiffany Tagg;feminino;PIX
1976;Rio de Jameiro;Pedro Souza;Tablet Apple Ipad;Jose Maxwell;masculino;Dinheiro
1977;Florianopolis;Tiago Lima;Notebook Dell Inspiriom;Christina Kelley;feminino;Dinheiro
1978;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;Peter Gaddie;masculino;PIX
1979;São Paulo;Lucas Pereira;Notebook Dell Inspiriom;Mark Gloria;masculino;Dinheiro
1980;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;Johnny Wilton;masculino;cartão de Credito
1981;Belo Horizonte;Carlos Silva;Smartwatch;Kimberly Williams;feminino;PIX
1982;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;Samuel Greer;masculino;cartão de Credito
1983;Florianopolis;Tiago Lima;Smartphone Samsung Galaxy;Carletta Atkins;feminino;cartão de Credito
1984;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Jason Reich;masculino;cartão de Credito
1985;Belo Horizonte;Carlos Silva;Notebook Dell Inspiriom;Madelyn Niese;feminino;Dinheiro
1986;Florianopolis;Gabriela Santos;Smartwatch;Pete Palmer;masculino;cartão de Credito
1987;São Paulo;Ana Oliveira;Tablet Apple Ipad;Danielle Mcdaniel;feminino;PIX
1988;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Douglas Warner;masculino;cartão de Credito
1989;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Brandon Nelson;masculino;Boleto
1990;Belo Horizonte;Fernanda Costa;Smartwatch;Darlene Purvis;feminino;PIX
1991;Rio de Jameiro;Pedro Souza;Smartwatch;Steven Plummer;masculino;cartão de Credito
1992;Rio de Jameiro;Juliana Almeida;Tablet Apple Ipad;Kevin Lawson;masculino;PIX
1993;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Joseph Watkin;masculino;Boleto
1994;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Daniel Harley;masculino;cartão de Credito
1995;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiriom;Judith Caron;feminino;Boleto
1996;São Paulo;Ana Oliveira;Notebook Dell Inspiriom;Andrea Deltoro;feminino;Dinheiro
1997;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Beverly Griffen;feminino;Dinheiro
1998;São Paulo;Lucas Pereira;Notebook Dell Inspiriom;Norma Clover;feminino;Boleto
1999;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Erik Addie;masculino;cartão de Credito
2000;São Paulo/SP;Lucas Pereira;Notebook Dell Inspiriom;Juquinha Freitas;masculino;cartão de Credito
